股票代码,基础代码,股票简称,买入日期,卖出日期,买入原价,买入执行价,卖出执行价,信号热度排名,分配资金,卖出回款,单笔净收益率,持有自然日
688256.SH,688256,寒武纪,20250911,20250912,1295.0,1295.6475,1487.256,34.0,1000000.0,1146050.22,0.14605,1
600021.SH,600021,上海电力,20250916,20250917,21.54,21.5508,20.3898,9.0,382016.74,360858.84,-0.055385,1
603083.SH,603083,剑桥科技,20250916,20250917,113.0,113.0565,118.8206,39.0,382016.74,400851.24,0.049303,1
300476.SZ,300476,胜宏科技,20250916,20250917,340.01,340.18,333.7031,50.0,382016.74,374143.83,-0.020609,1
000981.SZ,000981,山子高科,20250924,20250925,4.11,4.1121,3.6382,1.0,567926.96,501675.08,-0.116656,1
600400.SH,600400,红豆股份,20250924,20250925,3.2,3.2016,3.6082,24.0,567926.96,639028.45,0.125195,1
000021.SZ,000021,深科技,20251015,20251016,29.5,29.5147,30.4248,18.0,380234.51,391331.36,0.029184,1
000063.SZ,000063,中兴通讯,20251015,20251016,51.03,51.0555,54.003,24.0,380234.51,401542.41,0.056039,1
601212.SH,601212,白银有色,20251015,20251020,5.53,5.5328,5.8771,8.0,380234.51,403249.85,0.060529,5
002185.SZ,002185,华天科技,20251021,20251022,12.4,12.4062,12.2639,4.0,598061.81,590254.67,-0.013054,1
002208.SZ,002208,合肥城建,20251021,20251022,12.75,12.7564,15.3823,6.0,598061.81,720020.71,0.203924,1
002208.SZ,002208,合肥城建,20251023,20251024,14.96,14.9675,14.3028,5.0,1310275.38,1250089.5,-0.045934,1
000555.SZ,000555,神州信息,20251027,20251028,14.68,14.6873,15.2024,20.0,625044.75,645928.96,0.033412,1
300520.SZ,300520,科大国创,20251027,20251028,33.26,33.2766,37.0815,27.0,625044.75,695397.72,0.112557,1
601138.SH,601138,工业富联,20251029,20251030,78.12,78.1591,77.931,6.0,447108.9,445091.29,-0.004513,1
000981.SZ,000981,山子高科,20251029,20251030,4.14,4.1421,4.1979,31.0,447108.9,452410.57,0.011858,1
000063.SZ,000063,中兴通讯,20251029,20251030,45.45,45.4727,44.8076,49.0,447108.9,439864.23,-0.016203,1
002709.SZ,002709,天赐材料,20251031,20251103,41.77,41.7909,40.2898,10.0,445788.7,429089.48,-0.03746,3
