日期,股票代码,股票简称,基础代码,开盘价:不复权今日,收盘价:不复权今日,个股热度排名昨日,竞价涨幅今日,量比,换手率昨日,大单动向(ddx值)昨日,实体涨跌幅昨日,实体涨跌幅前日,成交量昨日,成交量前日,连续涨停天数昨日,市场20日新高数,市场20日新低数,市场20日高低差,市场60日新高数,市场60日新低数,市场60日高低差
2025-01-03,002361.SZ,神剑股份,002361,5.7,5.87,18,6.742,1.780246982232644,38.212861,-9613.732,-6.316,0.0,306437721.0,172132139.0,0,59,3970,-3911,43,1803,-1760
2025-01-06,600693.SH,东百集团,600693,8.08,7.62,3,-4.605,3.6606454316478105,25.279023,7322.093,0.0,5.915,219662780.0,60006571.0,7,84,2536,-2452,57,1214,-1157
2025-01-06,002730.SZ,电光科技,002730,14.9,15.03,4,-9.861,1.722413251724525,33.148907,3823.504,3.962,22.295,114705125.0,66595589.0,2,84,2536,-2452,57,1214,-1157
2025-01-07,002269.SZ,美邦服饰,002269,2.31,2.66,14,-4.546,1.2752137957760796,21.886822,916.511,-6.564,7.895,549906404.0,431226831.0,0,119,401,-282,89,223,-134
2025-01-08,600789.SH,鲁抗医药,600789,11.8,11.7,1,1.9,5.821419185947481,39.55561,-4140.062,-8.819,0.0,355474257.0,61063161.0,0,123,875,-752,86,564,-478
2025-01-08,603617.SH,君禾股份,603617,9.02,8.15,18,-0.332,2.430149145735375,38.333953,-3379.79,-13.81,0.0,145700202.0,59955251.0,0,123,875,-752,86,564,-478
2025-01-08,002530.SZ,金财互联,002530,10.52,10.55,24,-1.682,1.224419117705703,25.110987,1477.692,7.863,5.888,174552336.0,142559303.0,0,123,875,-752,86,564,-478
2025-01-09,002397.SZ,梦洁股份,002397,3.86,3.76,24,-3.98,1.7271266965751664,36.694228,-1477.451,-2.19,10.695,215707829.0,124894039.0,0,88,961,-873,63,612,-549
2025-01-09,002119.SZ,康强电子,002119,17.1,17.17,39,-1.498,1.715905616058562,31.35395,-2673.349,-1.921,9.665,117666359.0,68573911.0,0,88,961,-873,63,612,-549
2025-01-10,603118.SH,共进股份,603118,10.8,10.47,13,-7.137,2.2270354028253334,28.475102,7472.592,7.785,14.27,224177762.0,100661966.0,2,59,2663,-2604,32,1955,-1923
2025-01-10,002518.SZ,科士达,002518,24.05,22.28,71,-2.828,1.5492357494834736,11.363899,-572.489,4.211,0.711,64228524.0,41458199.0,0,59,2663,-2604,32,1955,-1923
2025-01-10,000592.SZ,平潭发展,000592,3.02,2.85,73,-1.948,1.233455234033152,19.697993,-9780.161,-1.597,10.526,377234788.0,305835816.0,0,59,2663,-2604,32,1955,-1923
2025-01-13,002418.SZ,康盛股份,002418,3.46,3.74,10,1.765,3.39354500479774,39.474071,-12528.004,-14.141,0.0,448583348.0,132187240.0,0,81,1149,-1068,28,697,-669
2025-01-13,002117.SZ,东港股份,002117,12.6,13.64,30,-8.762,1.2600403902690254,21.082907,985.182,7.722,4.861,110380550.0,87600803.0,0,81,1149,-1068,28,697,-669
2025-01-14,002536.SZ,飞龙股份,002536,13.19,13.49,18,0.687,2.236394309074389,22.983688,-3317.601,-8.583,2.999,123314610.0,55139923.0,0,270,8,262,110,5,105
2025-01-15,002354.SZ,天娱数科,002354,6.2,6.55,27,0.813,1.3850657780656153,22.579701,11737.841,7.895,-1.754,365423335.0,263831033.0,0,166,63,103,79,37,42
2025-01-16,002418.SZ,康盛股份,002418,3.75,4.05,5,-2.85,3.6757672960785177,41.867746,-13179.023,-10.233,5.385,475785070.0,129438300.0,0,193,51,142,85,30,55
2025-01-16,603015.SH,弘讯科技,603015,13.5,12.84,9,-4.051,1.7314362994726462,33.677354,-4206.804,-11.621,22.213,136130266.0,78622740.0,0,193,51,142,85,30,55
2025-01-16,603166.SH,福达股份,603166,9.19,8.81,14,-6.129,1.3457212273473105,23.239762,-1024.166,-1.608,9.908,148504092.0,110352790.0,0,193,51,142,85,30,55
2025-01-17,603777.SH,来伊份,603777,22.3,22.14,3,-9.35,35.91820222029384,28.532225,3200.934,5.579,0.0,96028032.0,2673520.0,6,238,55,183,99,31,68
2025-01-17,600423.SH,柳化股份,600423,3.65,4.28,53,-6.17,1.5008134966523603,26.220983,-1903.87,2.91,3.611,209425687.0,139541447.0,0,238,55,183,99,31,68
2025-01-20,600556.SH,天下秀,600556,6.37,6.03,6,-4.925,2.7423837517601983,31.226021,7269.917,5.512,0.0,564487667.0,205838321.0,0,374,62,312,109,41,68
2025-01-20,002187.SZ,广百股份,002187,9.26,9.77,10,-1.489,1.4490497880088014,31.797994,-5226.099,-10.731,14.302,164430916.0,113474994.0,0,374,62,312,109,41,68
2025-01-21,002122.SZ,汇洲智能,002122,5.32,4.82,8,-0.746,1.985785012213464,27.169242,-6779.882,-6.944,0.0,540052684.0,271959291.0,0,419,168,251,155,114,41
2025-01-21,002312.SZ,川发龙蟒,002312,14.89,14.08,18,1.569,1.204135210497146,12.948999,-4958.057,-3.553,10.455,227026841.0,188539326.0,0,419,168,251,155,114,41
2025-01-21,600358.SH,ST联合,600358,4.07,4.16,29,-7.078,1.9365011008212387,29.832523,-4469.401,-16.412,0.0,150635347.0,77787380.0,0,419,168,251,155,114,41
2025-01-22,002730.SZ,电光科技,002730,22.54,25.04,1,-0.967,4.975777751838062,31.154334,3593.444,0.0,3.45,107803305.0,21665619.0,3,261,345,-84,101,267,-166
2025-01-22,002636.SZ,金安国纪,002636,10.47,10.17,20,-7.345,8.58063323454026,18.490552,-717.084,3.196,0.0,133932693.0,15608719.0,0,261,345,-84,101,267,-166
2025-01-23,002090.SZ,金智科技,002090,9.73,9.3,20,-5.808,17.93281852251351,41.397616,-5233.823,-11.86,0.0,163941809.0,9141999.0,0,204,308,-104,66,225,-159
2025-01-23,002692.SZ,远程股份,002692,5.22,4.95,33,-5.091,24.982613742070864,23.16534,-5270.58,-17.788,0.0,166295869.0,6656464.0,0,204,308,-104,66,225,-159
2025-01-24,002358.SZ,森源电气,002358,5.05,5.19,36,-6.134,6.219478705701427,24.87606,-7411.377,-16.069,0.0,231146895.0,37164995.0,0,393,198,195,111,148,-37
2025-01-27,300496.SZ,中科创达,300496,65.72,62.14,48,1.232,3.3833503048401146,18.521231,1858.161,17.694,-1.482,67979966.0,20092500.0,0,332,353,-21,72,264,-192
2025-02-05,002730.SZ,电光科技,002730,22.82,20.75,2,-0.998,3.121496678207168,25.065618,-2516.65,0.174,0.0,86734531.0,27786200.0,0,740,219,521,78,138,-60
2025-02-05,002691.SZ,冀凯股份,002691,7.7,9.19,17,-7.784,21.54959144598457,23.78419,2663.673,22.255,0.0,79910195.0,3708200.0,1,740,219,521,78,138,-60
2025-02-06,002050.SZ,三花智控,002050,32.5,35.22,32,-0.184,1.5997660175839754,4.55803,1353.164,3.562,-1.799,167300241.0,104577944.0,0,1841,60,1781,192,32,160
2025-02-06,300308.SZ,中际旭创,300308,100.79,101.0,37,2.585,1.423992363577921,8.703666,-2043.347,-9.862,-6.65,97108077.0,68194240.0,0,1841,60,1781,192,32,160
2025-02-07,000882.SZ,华联股份,000882,2.67,2.75,7,-2.909,7.269059133695886,26.981979,-21527.797,0.365,0.0,738095903.0,101539400.0,0,2108,23,2085,162,10,152
2025-02-07,002031.SZ,巨轮智能,002031,7.16,7.79,10,0.562,1.7226895954827095,31.823482,5170.659,5.015,9.756,630820347.0,366183408.0,0,2108,23,2085,162,10,152
2025-02-07,300638.SZ,广和通,300638,35.5,36.3,32,0.709,1.286393802620469,30.632314,3241.004,19.573,-1.828,163081414.0,126774098.0,0,2108,23,2085,162,10,152
2025-02-10,002594.SZ,比亚迪,002594,326.91,330.13,13,0.003,1.2768755452097722,4.190047,994.445,2.156,9.996,48707526.0,38145868.0,0,2586,41,2545,214,11,203
2025-02-10,002691.SZ,冀凯股份,002691,11.1,10.32,20,-0.18,2.417290210406541,26.612316,2980.405,0.09,13.851,89412142.0,36988584.0,4,2586,41,2545,214,11,203
2025-02-10,002456.SZ,欧菲光,002456,13.23,14.35,29,0.227,1.3802910597287334,12.482366,2082.078,1.773,6.839,406005221.0,294144643.0,0,2586,41,2545,214,11,203
2025-02-11,002861.SZ,瀛通通讯,002861,17.33,17.11,58,-3.346,1.6823164406821245,48.174394,-1191.527,-2.554,15.0,72342694.0,43001835.0,0,1026,68,958,174,36,138
2025-02-14,002261.SZ,拓维信息,002261,30.61,33.21,1,1.391,2.365660701940174,50.985147,-16167.577,-6.504,7.013,574992035.0,243057694.0,0,826,105,721,220,39,181
2025-02-14,600120.SH,浙江东方,600120,8.1,7.82,5,-6.789,2.840784738334813,25.167023,-10823.961,-12.487,6.486,859549857.0,302574794.0,0,826,105,721,220,39,181
2025-02-14,002881.SZ,美格智能,002881,59.88,58.06,13,-7.148,1.2450488992728963,42.850361,-2393.074,-10.431,4.838,77584759.0,62314628.0,0,826,105,721,220,39,181
2025-02-17,300071.SZ,福石控股,300071,6.93,7.1,43,-6.98,1.481969352578875,39.79323,-11743.362,-8.251,17.788,376185645.0,253841717.0,0,1184,127,1057,264,55,209
2025-02-18,300251.SZ,光线传媒,300251,28.12,27.8,1,-5.192,2.469803268565375,24.225865,-16587.995,-25.85,6.829,675228970.0,273393828.0,0,353,481,-128,133,128,5
2025-02-18,000034.SZ,神州数码,000034,52.8,56.7,11,-2.619,1.999665479631558,28.798209,-4309.092,-6.887,12.447,161954075.0,80990584.0,0,353,481,-128,133,128,5
2025-02-18,300287.SZ,飞利信,300287,7.38,7.44,30,0.0,1.6591782063378588,46.011561,-17281.725,-4.774,22.279,603096951.0,363491365.0,0,353,481,-128,133,128,5
2025-02-19,002112.SZ,三变科技,002112,16.78,18.09,10,-5.942,2.5540210538565,60.095416,-2653.193,-7.277,4.731,157498068.0,61666707.0,0,885,156,729,326,67,259
2025-02-20,002520.SZ,日发精机,002520,7.86,8.24,42,-3.677,1.7216404300131205,35.028732,-2284.638,-1.091,10.414,251310195.0,145971360.0,0,1097,180,917,332,81,251
2025-02-21,002031.SZ,巨轮智能,002031,9.19,9.23,4,0.328,1.409606158169967,44.653348,-7269.267,-0.758,10.986,885140114.0,627934341.0,0,1257,264,993,473,103,370
2025-02-24,600678.SH,四川金顶,600678,8.6,8.91,17,-8.511,1.423360118248279,51.718983,-4010.98,-2.893,0.0,180494079.0,126808442.0,0,1092,191,901,364,74,290
2025-02-25,600126.SH,杭钢股份,600126,10.2,12.16,3,-7.692,1.3480654998741677,18.873109,-20954.978,-10.526,6.696,637380588.0,472811290.0,0,760,456,304,271,180,91
2025-02-25,002929.SZ,润建股份,002929,64.11,64.99,19,-9.641,48.57285028979338,27.818066,-696.071,-4.122,0.0,59334651.0,1221560.0,0,760,456,304,271,180,91
2025-02-26,600100.SH,同方股份,600100,9.35,9.17,15,0.0,2.72804032746614,18.261312,-14739.937,-1.889,3.156,611808348.0,224266607.0,0,1397,93,1304,438,36,402
2025-02-26,002599.SZ,盛通股份,002599,13.0,13.62,16,-0.839,2.661734486846578,45.446346,-1142.915,0.076,6.927,183109539.0,68793315.0,0,1397,93,1304,438,36,402
2025-02-26,002527.SZ,新时达,002527,18.33,17.76,18,0.109,26.08324886628429,41.047164,-6911.342,-0.705,0.0,217213602.0,8327705.0,0,1397,93,1304,438,36,402
2025-02-27,002369.SZ,卓翼科技,002369,13.03,13.72,7,4.491,1.3906458292319657,61.291873,-6144.013,-7.561,13.394,346697851.0,249307080.0,0,886,121,765,315,39,276
2025-02-27,600203.SH,福日电子,600203,12.6,11.86,10,-3.077,5.343984308060426,46.456218,2550.739,-2.913,0.0,275479842.0,51549523.0,0,886,121,765,315,39,276
2025-02-28,600126.SH,杭钢股份,600126,13.26,13.25,1,-9.919,1.476854557336002,19.508384,21961.168,19.675,3.082,658835029.0,446106914.0,3,264,631,-367,92,148,-56
2025-03-03,600589.SH,大位科技,600589,7.34,6.67,6,-0.945,29.442866369295693,42.869063,12743.193,5.857,0.0,633806191.0,21526647.0,0,414,336,78,140,94,46
2025-03-04,605100.SH,华丰股份,605100,22.0,25.3,6,-4.348,1.950900960533697,24.385811,-1266.656,-17.415,0.0,41439298.0,21241108.0,0,525,158,367,182,85,97
2025-03-04,002582.SZ,好想你,002582,10.18,9.8,8,-4.233,2.529142068549008,50.323101,-5714.665,-15.769,0.511,173171665.0,68470517.0,0,525,158,367,182,85,97
2025-03-04,002276.SZ,万马股份,002276,13.5,15.07,9,-1.46,3.1143097172620475,26.757531,-1581.974,-3.792,3.827,268935490.0,86354767.0,0,525,158,367,182,85,97
2025-03-05,603200.SH,上海洗霸,603200,38.19,39.42,22,-7.798,2.4161765021183284,26.073098,187.821,6.205,5.667,45753100.0,18936158.0,0,478,406,72,213,123,90
2025-03-05,603683.SH,晶华新材,603683,12.02,12.05,60,-4.83,7.33978616286644,30.365462,-2445.775,-12.17,0.0,78583171.0,10706466.0,0,478,406,72,213,123,90
2025-03-06,605066.SH,天正电气,605066,10.0,10.07,7,-6.89,1.279320925740946,45.149777,7561.581,0.0,5.172,226847439.0,177318634.0,5,765,75,690,337,31,306
2025-03-06,600797.SH,浙大网新,600797,10.94,10.96,22,1.767,2.040403837681957,23.657353,1056.894,2.186,11.447,243085723.0,119136084.0,0,765,75,690,337,31,306
2025-03-07,300031.SZ,宝通科技,300031,33.0,32.75,37,-5.714,1.3296592556786129,38.130199,367.41,5.74,-1.691,133002442.0,100027463.0,0,643,348,295,332,95,237
2025-03-10,002115.SZ,三维通信,002115,8.55,8.49,29,1.424,3.520752119191659,44.495023,-10625.066,-3.657,1.845,334689576.0,95061954.0,0,801,195,606,314,51,263
2025-03-11,002105.SZ,信隆健康,002105,9.0,9.34,31,6.007,1.2351747255708976,22.200902,2697.202,6.125,6.044,80916069.0,65509816.0,5,884,155,729,339,39,300
2025-03-11,002044.SZ,美年健康,002044,6.74,6.7,34,-2.601,1.7286038230910146,9.055967,-6188.607,-5.206,-2.026,350687702.0,202873381.0,0,884,155,729,339,39,300
2025-03-12,002093.SZ,国脉科技,002093,11.38,12.06,14,0.176,25.54439134868245,23.63614,626.275,1.883,0.0,237984322.0,9316500.0,0,742,143,599,304,34,270
2025-03-12,300296.SZ,利亚德,300296,7.8,7.94,27,-3.106,5.091762945065911,29.142488,5015.458,13.38,-1.633,662853791.0,130181589.0,0,742,143,599,304,34,270
2025-03-12,000880.SZ,潍柴重机,000880,35.59,36.64,51,6.845,1.9804507850377369,26.632952,1439.618,12.915,0.933,43188528.0,21807423.0,1,742,143,599,304,34,270
2025-03-13,000903.SZ,云内动力,000903,4.4,4.23,24,0.0,1.2859011419797777,23.093627,-13374.132,-5.579,15.246,443458068.0,344861711.0,0,565,504,61,201,76,125
2025-03-13,300344.SZ,立方数科,300344,12.44,13.21,26,-1.113,1.437788736994119,29.538848,-3924.405,-0.238,7.478,188815685.0,131323664.0,0,565,504,61,201,76,125
2025-03-14,603618.SH,杭电股份,603618,8.58,8.56,21,-7.343,3.089555228587309,24.931824,5745.752,4.633,11.082,172372558.0,55792030.0,2,1071,18,1053,271,5,266
2025-03-14,002693.SZ,双成药业,002693,10.99,11.29,38,-8.34,7.889649191707005,20.998426,2602.588,9.0,0.0,86383769.0,10949000.0,0,1071,18,1053,271,5,266
2025-03-17,002105.SZ,信隆健康,002105,13.0,11.69,1,4.586,2.7610204596442136,36.895498,4482.458,22.222,10.029,134473751.0,48704366.0,9,1154,33,1121,347,4,343
2025-03-18,600126.SH,杭钢股份,600126,12.07,12.04,3,-1.147,4.104020966483383,11.35321,-11089.09,-5.202,0.0,383419390.0,93425300.0,0,1116,44,1072,451,7,444
2025-03-18,002574.SZ,明牌珠宝,002574,7.88,8.67,22,0.0,14.471559542194774,27.572223,4852.711,7.945,0.0,145581342.0,10059824.0,5,1116,44,1072,451,7,444
2025-03-19,002086.SZ,东方海洋,002086,3.4,3.25,19,-5.028,32.17269352844475,37.596598,19011.614,2.579,0.0,570348406.0,17727717.0,4,665,136,529,361,17,344
2025-03-19,002724.SZ,海洋王,002724,6.66,7.29,46,-9.388,16.197228676366443,15.720602,2996.167,0.0,0.0,89884998.0,5549406.0,4,665,136,529,361,17,344
2025-03-20,000409.SZ,云鼎科技,000409,15.03,15.15,9,-3.344,2.4423583283270487,43.900473,-5718.452,-5.643,5.882,185849689.0,76094358.0,0,757,247,510,415,19,396
2025-03-20,002724.SZ,海洋王,002724,7.07,8.02,35,-3.018,1.3344240047710745,20.977948,-179.022,9.46,0.0,119944699.0,89884998.0,0,757,247,510,415,19,396
2025-03-21,002278.SZ,神开股份,002278,10.73,11.29,15,4.581,19.087981919317397,46.566639,5187.625,2.498,0.0,155628745.0,8153232.0,6,468,864,-396,236,66,170
2025-03-21,002570.SZ,贝因美,002570,5.24,4.94,17,-3.499,1.2386553426961433,36.883905,-4426.05,1.495,-3.042,398344457.0,321594267.0,0,468,864,-396,236,66,170
2025-03-24,002342.SZ,巨力索具,002342,6.39,6.29,2,0.0,2.834702548150024,38.101095,4041.637,-2.294,10.39,363747350.0,128319407.0,0,411,1457,-1046,210,131,79
2025-03-24,000595.SZ,宝塔实业,000595,7.22,6.99,22,-7.079,2.243795607912333,14.476637,274.589,-2.264,6.466,164753228.0,73426130.0,0,411,1457,-1046,210,131,79
2025-03-24,002594.SZ,比亚迪,002594,377.0,375.36,33,1.344,1.7696614651617777,2.426904,-778.991,-5.346,-0.003,28210676.0,15941284.0,0,411,1457,-1046,210,131,79
2025-03-25,002278.SZ,神开股份,002278,10.19,11.09,6,-3.868,1.3033531110841785,50.670011,-1909.878,-5.188,5.219,169342484.0,129928323.0,0,483,1278,-795,216,103,113
2025-03-26,002204.SZ,大连重工,002204,7.5,8.57,2,-3.723,1.385042106850754,25.488675,-3352.449,1.169,0.0,492280649.0,355426486.0,0,488,351,137,280,40,240
2025-03-26,000541.SZ,佛山照明,000541,8.08,8.98,7,-7.126,1.272599045247656,20.944869,-2413.499,1.163,7.799,247932209.0,194823507.0,0,488,351,137,280,40,240
2025-03-26,600320.SH,振华重工,600320,4.85,5.61,11,-9.683,6.238957215378258,17.649753,-16441.901,-1.287,0.0,586324403.0,93977949.0,0,488,351,137,280,40,240
2025-03-27,002165.SZ,红宝丽,002165,5.91,6.68,11,-2.636,1.466931916069622,42.791473,-9017.628,-2.097,12.897,311363383.0,212254829.0,0,373,644,-271,211,76,135
2025-03-27,600105.SH,永鼎股份,600105,6.92,6.26,13,-0.575,2.5945322511689004,23.480317,-6940.655,-5.819,10.0,343281021.0,132309406.0,0,373,644,-271,211,76,135
2025-03-27,002366.SZ,融发核电,002366,5.45,5.32,14,-3.88,4.023359898049178,30.054721,-6818.263,-6.126,8.478,377626871.0,93858586.0,0,373,644,-271,211,76,135
2025-03-28,603011.SH,合锻智能,603011,12.0,13.37,3,-1.235,23.58458987471161,39.648544,-4678.383,-4.631,0.0,196028130.0,8311704.0,0,219,1592,-1373,137,168,-31
2025-03-28,000837.SZ,秦川机床,000837,14.13,14.82,28,1.001,2.741574190280568,19.836663,-618.047,2.341,13.058,199835207.0,72890680.0,0,219,1592,-1373,137,168,-31
2025-03-31,301256.SZ,华融化学,301256,10.31,9.91,78,-6.273,1.5815207307798904,15.860043,-2270.491,-3.254,21.492,76128210.0,48136081.0,0,186,2171,-1985,120,311,-191
2025-04-01,603690.SH,至纯科技,603690,30.0,32.9,2,-5.66,1.5330576031651386,33.547256,-2745.171,0.0,0.0,128474000.0,83802461.0,0,377,727,-350,231,99,132
2025-04-01,000953.SZ,河化股份,000953,5.91,6.97,30,-6.782,1.8661922307796015,31.262441,-489.14,2.922,10.0,114458737.0,61332769.0,0,377,727,-350,231,99,132
2025-04-01,300059.SZ,东方财富,300059,22.68,22.2,44,0.443,1.46892848073359,1.969751,-3122.054,-1.052,-0.174,263144559.0,179140484.0,0,377,727,-350,231,99,132
2025-04-02,603579.SH,荣泰健康,603579,24.08,23.66,13,-8.406,4.237413859716766,24.186083,-681.454,-9.345,0.0,42905273.0,10125344.0,0,290,450,-160,204,87,117
2025-04-03,002549.SZ,凯美特气,002549,9.9,10.11,1,-2.077,1.391007538449863,31.132793,7185.029,0.0,10.06,215550862.0,154960240.0,5,342,1274,-932,234,182,52
2025-04-03,603169.SH,兰石重装,603169,8.36,9.56,2,-3.798,6.219277310122671,26.040261,1511.83,-2.905,2.908,340161799.0,54694747.0,0,342,1274,-932,234,182,52
2025-04-07,600126.SH,杭钢股份,600126,11.5,10.98,2,-5.738,1.5883226114903604,12.610779,6084.141,7.965,-2.3,425889866.0,268138137.0,0,68,4523,-4455,53,2637,-2584
2025-04-07,603300.SH,海南华铁,603300,10.2,9.99,5,-8.108,1.361466617526094,20.775813,2223.058,6.936,4.039,413488716.0,303708303.0,0,68,4523,-4455,53,2637,-2584
2025-04-08,002165.SZ,红宝丽,002165,6.98,7.13,2,7.716,1.2475933848263283,42.45729,-8440.759,-10.744,12.121,308931770.0,247622161.0,0,147,1970,-1823,126,1239,-1113
2025-04-08,300059.SZ,东方财富,300059,19.66,19.7,4,1.707,4.354969418771124,6.338699,-8373.093,-7.952,1.172,846804585.0,194445587.0,0,147,1970,-1823,126,1239,-1113
2025-04-08,603072.SH,天和磁材,603072,50.05,59.29,7,-7.143,1.2874069883254582,60.914598,-240.241,-7.942,8.52,39439538.0,30634864.0,0,147,1970,-1823,126,1239,-1113
2025-04-09,002714.SZ,牧原股份,002714,41.95,42.2,25,1.451,1.2547078831343976,3.537715,3065.42,6.627,-0.18,134812554.0,107445371.0,0,178,387,-209,144,252,-108
2025-04-11,000066.SZ,中国长城,000066,16.15,16.4,2,-1.524,1.5486638242730828,15.948882,-10912.481,-0.546,7.078,514445519.0,332186696.0,0,142,29,113,113,16,97
2025-04-11,002688.SZ,金河生物,002688,8.14,7.65,13,-4.235,40.6994450152782,40.670009,6763.0,7.595,0.0,303017543.0,7445250.0,0,142,29,113,113,16,97
2025-04-14,601008.SH,连云港,601008,6.86,6.59,5,0.0,42.4675134084652,21.559184,8915.715,0.0,0.0,267471441.0,6298260.0,6,221,7,214,173,3,170
2025-04-14,601008.SH,连云港,601008,6.86,6.59,5,0.0,42.4675134084652,21.559184,8915.715,0.0,0.0,267471441.0,6298260.0,6,221,7,214,173,3,170
2025-04-14,002094.SZ,青岛金王,002094,7.06,7.8,7,-4.595,1.8852508661483955,46.04446,-2433.428,-5.492,8.406,317915613.0,168633055.0,0,221,7,214,173,3,170
2025-04-16,601086.SH,国芳集团,601086,8.51,9.59,2,-2.408,2.052269285455246,17.683953,-2915.681,-11.02,9.953,117775129.0,57387756.0,0,193,99,94,136,65,71
2025-04-16,600712.SH,南宁百货,600712,5.88,6.56,34,-9.677,17.33351342211507,25.349824,-4481.524,-8.31,0.0,136546416.0,7877596.0,0,193,99,94,136,65,71
2025-04-18,600733.SH,北汽蓝谷,600733,7.61,7.64,67,-1.297,1.7633090706114698,4.830566,-6331.113,-3.625,-2.019,235977834.0,133826700.0,0,172,87,85,107,49,58
2025-04-22,600610.SH,中毅达,600610,10.82,10.8,7,-9.833,1.2736735930076897,28.001076,2281.047,6.667,6.132,198451108.0,155810020.0,0,387,82,305,222,52,170
2025-04-22,605188.SH,国光连锁,605188,13.66,15.94,8,-9.954,1.4385112283092758,10.718572,1770.637,10.007,1.771,53119100.0,36926441.0,6,387,82,305,222,52,170
2025-04-22,603696.SH,安记食品,603696,13.04,15.03,20,-4.539,2.586984790818022,26.571993,2083.244,14.023,0.0,62497328.0,24158367.0,5,387,82,305,222,52,170
2025-04-23,002427.SZ,尤夫股份,002427,6.75,7.84,8,-5.33,2.4051174234418786,18.95093,-4635.577,-4.679,8.072,186747531.0,77645910.0,0,220,47,173,118,32,86
2025-04-23,002194.SZ,武汉凡谷,002194,12.8,13.69,15,-2.736,13.271568371716604,31.071049,-1007.876,0.381,0.0,158740433.0,11960940.0,0,220,47,173,118,32,86
2025-04-24,000965.SZ,天保基建,000965,4.66,5.21,4,-1.688,1.5719654087130157,31.318466,-3673.631,-4.436,2.479,347582022.0,221113022.0,0,273,131,142,168,94,74
2025-04-24,000617.SZ,中油资本,000617,7.76,7.42,7,-0.767,1.9277770702251176,5.983203,-21393.168,-4.634,5.615,756401303.0,392369696.0,0,273,131,142,168,94,74
2025-04-24,002549.SZ,凯美特气,002549,10.15,9.32,8,-0.976,1.461564626413695,27.020464,-4979.794,-1.252,10.105,187078758.0,127998964.0,0,273,131,142,168,94,74
2025-04-25,603696.SH,安记食品,603696,14.37,14.85,12,-3.427,13.832535407286125,28.735445,2252.859,12.302,0.0,67585768.0,4886000.0,1,292,122,170,147,79,68
2025-04-25,002255.SZ,海陆重工,002255,9.68,9.32,21,0.728,1.4554416041989937,33.626811,-3575.495,-1.738,7.843,214529723.0,147398372.0,0,292,122,170,147,79,68
2025-04-25,605188.SH,国光连锁,605188,13.05,13.02,29,-9.813,11.457468753851844,9.378349,326.793,11.997,0.0,46477222.0,4056500.0,0,292,122,170,147,79,68
2025-04-28,003003.SZ,天元股份,003003,16.01,15.36,17,-6.21,5.948053406529323,55.380604,2143.295,0.0,0.0,64298838.0,10810064.0,6,259,302,-43,125,222,-97
2025-04-28,002915.SZ,中欣氟材,002915,16.8,17.66,18,0.119,2.1351551847870893,36.622106,-2378.015,-1.871,2.439,105583868.0,49450208.0,0,259,302,-43,125,222,-97
2025-04-29,600505.SH,西昌电力,600505,17.47,17.14,4,-8.246,2.715315981726953,28.34563,-1246.982,-5.649,0.848,103338958.0,38057802.0,0,364,208,156,137,147,-10
2025-04-30,600589.SH,大位科技,600589,7.0,7.13,5,-5.405,2.1007044404617456,25.528092,5459.609,4.225,6.061,377425164.0,179666000.0,0,470,174,296,121,122,-1
2025-04-30,600744.SH,华银电力,600744,4.61,4.42,6,-6.11,27.595852840608448,23.371077,6856.715,0.615,0.0,474695637.0,17201702.0,0,470,174,296,121,122,-1
2025-05-06,002131.SZ,利欧股份,002131,3.79,3.97,5,1.609,1.8878160310646304,17.630877,-31104.438,-4.359,8.333,1031357680.0,546323192.0,0,1177,45,1132,230,35,195
2025-05-06,600505.SH,西昌电力,600505,15.44,16.23,21,-1.089,4.041023768364312,22.24967,-2251.1,1.167,-1.889,81115066.0,20072900.0,0,1177,45,1132,230,35,195
2025-05-06,600797.SH,浙大网新,600797,10.55,11.08,29,0.957,1.6738751706885937,14.3397,503.741,2.652,2.02,147344201.0,88025800.0,0,1177,45,1132,230,35,195
2025-05-07,002553.SZ,南方精工,002553,23.79,23.49,13,2.987,1.3975949500860587,44.620513,-685.153,1.762,5.521,111908248.0,80072018.0,0,1797,24,1773,267,22,245
2025-05-08,300059.SZ,东方财富,300059,21.09,21.22,14,-0.753,1.9846777422597512,4.875204,-17309.114,-3.409,1.401,651292094.0,328160124.0,0,2256,32,2224,276,18,258
2025-05-08,603011.SH,合锻智能,603011,11.2,11.35,37,-0.444,7.28408094578561,31.16697,-1826.299,-3.017,1.89,154094004.0,21154900.0,0,2256,32,2224,276,18,258
2025-05-12,002471.SZ,中超控股,002471,3.77,4.15,8,0.0,2.683414687608219,42.627377,-18542.863,-10.238,1.279,556285899.0,207305230.0,0,1466,71,1395,253,15,238
2025-05-12,600839.SH,四川长虹,600839,11.05,11.04,25,0.638,1.3703224768443911,5.66063,-4727.123,-0.453,-0.182,261235746.0,190638153.0,0,1466,71,1395,253,15,238
2025-05-12,300095.SZ,华伍股份,300095,9.11,10.69,27,-6.564,1.6212142823483553,52.175532,-4842.413,-7.845,9.193,176732656.0,109012521.0,0,1466,71,1395,253,15,238
2025-05-13,600610.SH,中毅达,600610,12.15,13.06,17,2.359,9.613678197202184,17.618805,-1445.245,4.123,0.0,124869182.0,12988700.0,0,815,88,727,215,21,194
2025-05-13,002598.SZ,山东章鼓,002598,11.8,12.19,33,0.0,1.336038228841829,31.694556,-2854.662,-1.912,8.333,89404250.0,66917434.0,0,815,88,727,215,21,194
