日期,股票代码,股票简称,基础代码,开盘价:不复权今日,收盘价:不复权今日,个股热度排名昨日,竞价涨幅今日,量比,换手率昨日,大单动向(ddx值)昨日,实体涨跌幅昨日,实体涨跌幅前日,成交量昨日,成交量前日,连续涨停天数昨日,市场20日新高数,市场20日新低数,市场20日高低差,市场60日新高数,市场60日新低数,市场60日高低差
2026-02-13,002969.SZ,嘉美包装,002969,31.55,30.05,10,-5.511,0.8874229702529276,7.675904,2522.551,5.665,5.743,83843054.0,94479247.0,0,232,687,-455,177,186,-9
2026-02-13,300394.SZ,天孚通信,300394,323.56,311.58,23,-1.952,1.3943609836706328,6.224855,1292.82,10.0,0.593,48295688.0,34636431.0,0,232,687,-455,177,186,-9
2026-02-24,000592.SZ,平潭发展,000592,10.71,10.93,36,1.038,1.126194163279722,10.329446,-5559.604,-0.656,-2.516,197818452.0,175652173.0,0,610,264,346,459,68,391
2026-02-24,002361.SZ,神剑股份,002361,13.19,13.43,46,2.09,0.7599045611882466,19.004547,-4918.574,-3.582,-3.285,153770163.0,202354573.0,0,610,264,346,459,68,391
2026-02-24,603993.SH,洛阳钼业,603993,22.95,22.86,49,4.413,1.277427554497617,1.604655,-8366.677,-2.311,-0.172,280186393.0,219336425.0,0,610,264,346,459,68,391
2026-02-25,600410.SH,华胜天成,600410,24.01,24.79,3,0.755,1.603156152210447,33.440101,-10951.179,-8.346,11.813,366668931.0,228716916.0,0,709,94,615,550,27,523
2026-02-25,002342.SZ,巨力索具,002342,14.81,16.1,7,-2.63,13.335583987276877,33.375627,-228.411,3.469,0.0,318633776.0,23893500.0,0,709,94,615,550,27,523
2026-02-25,000547.SZ,航天发展,000547,27.76,30.34,12,0.653,0.8479741490665964,9.860497,-3270.586,-0.613,-0.142,156695241.0,184787757.0,0,709,94,615,550,27,523
2026-02-26,600589.SH,大位科技,600589,12.1,12.55,11,2.024,0.7773097345226195,27.4822,-2646.503,0.765,-11.926,406316058.0,522720918.0,0,874,327,547,688,127,561
2026-02-26,002009.SZ,天奇股份,002009,32.2,31.06,14,-3.1,0.6319126985608657,27.222033,-1781.928,-3.513,-5.456,96399364.0,152551712.0,0,874,327,547,688,127,561
2026-02-26,002969.SZ,嘉美包装,002969,25.5,23.76,24,-3.409,1.0790870281897986,9.200782,-3124.384,-8.333,-5.742,100499128.0,93133478.0,0,874,327,547,688,127,561
2026-02-27,300058.SZ,蓝色光标,300058,17.8,18.5,36,-0.946,0.7843236357366088,9.821583,-3645.803,-0.937,-1.907,341794034.0,435781887.0,0,914,182,732,686,70,616
2026-02-27,600343.SH,航天动力,600343,36.79,37.5,43,1.799,2.425455610088888,14.742212,3136.191,10.183,2.528,94085737.0,38790954.0,1,914,182,732,686,70,616
2026-02-27,002837.SZ,英维克,002837,109.01,108.5,46,-4.125,2.0490801577613853,7.903554,1287.327,2.359,-0.255,67195627.0,32793069.0,0,914,182,732,686,70,616
2026-03-02,600410.SH,华胜天成,600410,28.34,29.98,1,-2.073,2.218818562571776,54.982471,5894.826,6.124,11.946,602879880.0,271712113.0,0,636,1284,-648,469,465,4
2026-03-02,002131.SZ,利欧股份,002131,9.17,9.11,2,-4.777,1.145672351899783,18.605475,21117.607,5.246,0.0,1088368960.0,949982740.0,0,636,1284,-648,469,465,4
2026-03-02,600589.SH,大位科技,600589,12.8,12.22,4,-1.841,1.0415801768253512,35.132347,3354.029,9.488,3.719,519421175.0,498685734.0,0,636,1284,-648,469,465,4
2026-03-03,002716.SZ,湖南白银,002716,16.31,15.67,11,-6.103,1.710358297203897,21.528547,16683.578,4.199,2.533,500507348.0,292633040.0,1,272,2350,-2078,217,941,-724
2026-03-03,002470.SZ,金正大,002470,2.94,2.79,16,1.031,0.9327136602922652,30.806434,-27606.061,-13.134,4.73,1012222230.0,1085244350.0,0,272,2350,-2078,217,941,-724
2026-03-03,600744.SH,华银电力,600744,8.0,8.39,26,0.251,2.140545338629157,23.627419,-799.837,0.251,6.72,479902255.0,224196258.0,0,272,2350,-2078,217,941,-724
2026-03-04,001896.SZ,豫能控股,001896,13.3,14.26,3,0.151,1.0763437083520424,17.385859,-7954.406,-4.392,5.918,265270195.0,246454913.0,0,223,2193,-1970,173,1061,-888
2026-03-04,002413.SZ,雷科防务,002413,14.81,16.07,4,-8.184,2.8334613856787825,39.888336,-16728.529,-7.829,5.685,516725676.0,182365526.0,0,223,2193,-1970,173,1061,-888
2026-03-04,000592.SZ,平潭发展,000592,11.72,12.88,5,-3.38,1.1518864643076316,27.297672,-4792.11,1.847,4.836,522775657.0,453843042.0,0,223,2193,-1970,173,1061,-888
2026-03-05,300164.SZ,通源石油,300164,22.0,22.41,4,-10.424,2.1779084660872745,53.96367,7250.755,11.636,0.046,314721945.0,144506507.0,0,339,385,-46,245,184,61
2026-03-05,601872.SH,招商轮船,601872,17.34,17.46,9,-2.089,0.9133796165818908,4.293371,-11139.244,-5.798,3.968,346669938.0,379546392.0,0,339,385,-46,245,184,61
2026-03-05,601975.SH,招商南油,601975,5.22,4.94,15,0.0,3.410657831301592,24.914206,22010.17,-3.333,0.0,1166070720.0,341890268.0,0,339,385,-46,245,184,61
2026-03-06,600759.SH,洲际油气,600759,7.88,8.24,1,-9.425,2.2372175560941243,35.53029,19854.954,5.583,0.0,1472263590.0,658077971.0,0,541,95,446,383,26,357
2026-03-06,600410.SH,华胜天成,600410,28.3,29.73,3,-0.176,0.8429407872220989,29.720838,-6495.913,-4.738,7.63,325887415.0,386607719.0,0,541,95,446,383,26,357
2026-03-06,300164.SZ,通源石油,300164,21.82,20.3,6,-2.633,0.8146198098769376,43.959875,-4254.949,1.864,11.636,256378731.0,314721945.0,0,541,95,446,383,26,357
2026-03-09,000547.SZ,航天发展,000547,31.3,32.1,1,-4.164,1.3283247169318029,26.047313,642.892,4.68,5.402,413923343.0,311613070.0,0,464,566,-102,336,245,91
2026-03-09,002498.SZ,汉缆股份,002498,9.84,9.96,8,0.102,5.1469897012846975,9.972999,11059.379,3.04,0.224,331781359.0,64461244.0,3,464,566,-102,336,245,91
2026-03-09,600703.SH,三安光电,600703,16.32,16.38,12,-3.83,6.064893642797208,9.658208,5133.108,-0.644,0.939,481849826.0,79449015.0,0,464,566,-102,336,245,91
2026-03-11,000815.SZ,美利云,000815,18.17,17.73,7,1.508,1.221648952066562,39.609165,-6593.795,-5.839,8.53,275387889.0,225423096.0,0,602,183,419,431,59,372
2026-03-11,601179.SH,中国西电,601179,20.01,19.15,11,0.1,0.8285942478245735,8.639371,-3448.941,-0.05,6.72,442844017.0,534452198.0,0,602,183,419,431,59,372
2026-03-11,600227.SH,赤天化,600227,3.73,4.05,39,-2.611,1.773045964735264,34.478771,7088.517,9.429,0.0,440500715.0,248442919.0,0,602,183,419,431,59,372
2026-03-12,000533.SZ,顺钠股份,000533,17.31,18.84,11,-3.134,0.9225279351647768,35.664692,-2561.186,-1.759,-1.943,244268336.0,264781506.0,0,548,545,3,398,181,217
2026-03-12,000815.SZ,美利云,000815,17.62,18.84,18,-0.62,0.7766092102910161,30.760843,-4083.579,-2.422,-5.839,213868771.0,275387889.0,0,548,545,3,398,181,217
2026-03-12,002298.SZ,中电鑫龙,002298,12.69,13.28,21,0.237,2.3241515093806124,38.436379,-6836.612,-1.861,8.86,253931288.0,109257631.0,0,548,545,3,398,181,217
2026-03-13,600759.SH,洲际油气,600759,7.51,7.02,12,1.624,0.8480452382671886,17.020209,-15045.632,-5.256,6.479,705263983.0,831634860.0,0,349,831,-482,237,296,-59
2026-03-13,600108.SH,亚盛集团,600108,6.82,6.26,30,-2.012,1.2038653340679324,23.096584,5450.556,3.881,6.829,449670900.0,373522592.0,0,349,831,-482,237,296,-59
2026-03-13,002490.SZ,山东墨龙,002490,11.9,11.2,34,1.536,0.8285729786123188,26.487433,-2925.489,-3.38,9.281,143488254.0,173175155.0,0,349,831,-482,237,296,-59
2026-03-16,002498.SZ,汉缆股份,002498,9.01,9.41,7,-4.149,1.862497955475619,15.725238,-17438.221,-11.985,9.378,523146617.0,280884398.0,0,343,547,-204,217,142,75
2026-03-16,600821.SH,金开新能,600821,10.0,10.65,11,-1.478,1.0663385673968968,25.041589,-12934.824,-6.881,10.805,500146510.0,469031624.0,0,343,547,-204,217,142,75
2026-03-16,000537.SZ,绿发电力,000537,12.2,11.23,17,-1.534,4.332519827097435,15.534711,-7398.469,-9.956,0.887,321040720.0,74100231.0,0,343,547,-204,217,142,75
2026-03-17,601868.SH,中国能建,601868,3.42,3.31,3,-0.292,0.8242420628879292,9.653814,-75893.559,-6.794,-1.579,3130609300.0,3798167360.0,0,190,1453,-1263,114,494,-380
2026-03-17,600722.SH,金牛化工,600722,17.35,19.3,5,-5.707,1.1218554531445286,29.318359,4838.936,8.619,5.875,199458566.0,177793463.0,0,190,1453,-1263,114,494,-380
2026-03-17,600759.SH,洲际油气,600759,7.1,7.23,11,-2.606,1.0436012058812716,15.478978,-350.492,4.143,-6.525,641400218.0,614602795.0,0,190,1453,-1263,114,494,-380
2026-03-18,002202.SZ,金风科技,002202,28.56,31.0,2,0.035,0.7152822186984177,9.561986,-10233.297,-4.865,-2.79,321617886.0,449637748.0,0,239,447,-208,155,200,-45
2026-03-18,600410.SH,华胜天成,600410,26.52,27.5,5,-0.301,0.995605996194733,21.057968,-5735.342,-7.446,1.714,230899501.0,231918552.0,0,239,447,-208,155,200,-45
2026-03-18,002015.SZ,协鑫能科,002015,20.43,20.37,13,1.997,0.9670896160771112,20.423747,-9058.572,-5.206,-3.957,331543721.0,342826265.0,0,239,447,-208,155,200,-45
2026-03-19,000533.SZ,顺钠股份,000533,19.78,18.58,2,0.152,0.9078504078823468,36.006706,-7541.615,-5.728,11.213,246610798.0,271642548.0,0,131,2213,-2082,91,1046,-955
2026-03-19,002470.SZ,金正大,002470,3.69,3.36,8,2.786,1.0266891137983856,28.59069,5996.288,1.127,14.286,939418457.0,914997972.0,0,131,2213,-2082,91,1046,-955
2026-03-19,600227.SH,赤天化,600227,5.3,4.67,16,6.0,0.8835760558261204,31.781376,-3652.201,-5.482,15.0,406038804.0,459540298.0,0,131,2213,-2082,91,1046,-955
2026-03-20,002565.SZ,顺灏股份,002565,17.0,15.44,7,-0.932,1.2232315452412916,30.316156,3643.997,3.937,7.708,321334253.0,262692909.0,0,118,3170,-3052,85,1745,-1660
2026-03-20,002015.SZ,协鑫能科,002015,20.07,20.8,19,-0.446,0.9876349998562178,15.679527,-5858.222,0.8,-0.294,254529631.0,257716293.0,0,118,3170,-3052,85,1745,-1660
2026-03-20,300164.SZ,通源石油,300164,18.52,19.26,21,-9.438,1.5643925535725918,38.156014,3296.741,1.741,-2.941,222529988.0,142246898.0,0,118,3170,-3052,85,1745,-1660
2026-03-23,000815.SZ,美利云,000815,19.03,19.4,7,0.422,3.899637560957727,40.222414,-9321.719,-2.671,6.037,279651577.0,71712197.0,0,61,4153,-4092,50,2845,-2795
2026-03-23,000547.SZ,航天发展,000547,27.0,26.29,9,-3.571,1.2657850978143792,12.999397,-5142.614,-8.437,-0.492,206576171.0,163200034.0,0,61,4153,-4092,50,2845,-2795
2026-03-23,000533.SZ,顺钠股份,000533,15.92,16.33,10,-4.955,0.9814031681293716,28.785822,-6427.391,-8.967,-6.067,197154792.0,200890723.0,0,61,4153,-4092,50,2845,-2795
2026-03-24,600759.SH,洲际油气,600759,6.44,6.44,13,-5.572,1.008625764330482,11.855374,5146.423,1.791,1.057,491249481.0,487048317.0,0,144,146,-2,108,71,37
2026-03-24,600722.SH,金牛化工,600722,15.68,15.97,18,-3.98,1.1518141960089645,17.942013,1772.533,6.039,-0.062,122063051.0,105974602.0,0,144,146,-2,108,71,37
2026-03-24,300164.SZ,通源石油,300164,19.76,18.91,28,-1.643,1.187347023594667,29.755378,2437.516,4.093,3.996,173536576.0,146154892.0,0,144,146,-2,108,71,37
2026-03-25,002310.SZ,东方新能,002310,3.68,3.8,4,-2.902,1.1387942979429255,23.107228,9951.631,-1.302,6.094,970284012.0,852027459.0,0,218,61,157,168,28,140
2026-03-25,600759.SH,洲际油气,600759,6.01,6.09,14,-6.677,0.9968971549916,11.818589,7420.079,0.0,1.791,489725210.0,491249481.0,0,218,61,157,168,28,140
2026-03-25,600722.SH,金牛化工,600722,15.1,16.9,27,-5.448,0.969925354397376,17.402414,549.499,1.85,6.039,118392048.0,122063051.0,0,218,61,157,168,28,140
2026-03-26,001896.SZ,豫能控股,001896,15.6,15.04,1,-2.925,1.2005847450030476,17.63856,-4955.334,-3.541,7.03,269125869.0,224162326.0,0,175,448,-273,126,268,-142
2026-03-26,002309.SZ,中利集团,002309,4.81,4.74,3,-5.128,19.10911727826784,45.609437,36580.781,4.969,0.0,1097423420.0,57429310.0,4,175,448,-273,126,268,-142
2026-03-26,000547.SZ,航天发展,000547,27.52,28.15,14,1.662,0.7913536398719989,11.237566,77.307,1.386,0.186,178578544.0,225662125.0,0,175,448,-273,126,268,-142
2026-03-27,600396.SH,华电辽能,600396,9.23,8.99,1,3.941,3.454661973495862,23.432861,2838.463,-0.893,4.12,345097350.0,99893232.0,0,224,102,122,143,49,94
2026-03-27,601016.SH,节能风电,601016,5.11,4.93,2,-3.767,2.020307144359368,24.527839,-8227.922,-1.667,8.434,1481025930.0,733069689.0,0,224,102,122,143,49,94
2026-03-27,600666.SH,奥瑞德,600666,5.32,6.08,5,-3.798,15.785078048548144,42.895601,-9436.069,-4.819,0.0,1037967570.0,65756252.0,0,224,102,122,143,49,94
2026-03-30,600396.SH,华电辽能,600396,8.46,8.09,1,-5.895,1.0872212580015466,25.476705,-255.236,-2.6,-0.893,375197175.0,345097350.0,0,244,288,-44,133,175,-42
2026-03-30,001896.SZ,豫能控股,001896,15.5,14.89,3,-6.288,1.039352913768516,14.842295,7548.699,10.414,-3.59,226460978.0,217886509.0,1,244,288,-44,133,175,-42
2026-03-30,600726.SH,华电能源,600726,6.37,6.01,4,-4.641,0.8408508617011426,6.712073,-2619.579,2.141,9.018,501750081.0,596717092.0,0,244,288,-44,133,175,-42
2026-04-01,002309.SZ,中利集团,002309,4.74,4.53,3,-4.049,1.151287956342105,41.87191,13551.083,2.917,11.737,1007493570.0,875101285.0,0,311,129,182,117,49,68
2026-04-01,600726.SH,华电能源,600726,6.27,5.91,8,-2.184,3.3212499912658773,6.962667,12235.912,14.464,-5.652,520482834.0,156712935.0,0,311,129,182,117,49,68
2026-04-01,002149.SZ,西部材料,002149,51.55,50.06,9,0.019,1.0028065091575982,22.043822,-2916.113,-1.829,9.928,107604557.0,107303409.0,0,311,129,182,117,49,68
2026-04-02,002309.SZ,中利集团,002309,4.55,4.98,4,0.442,0.7333976940418587,30.708762,-17421.065,-4.43,2.917,738893461.0,1007493570.0,0,228,816,-588,100,515,-415
2026-04-02,000592.SZ,平潭发展,000592,12.38,12.57,8,2.995,1.1054699588079533,25.701701,-11604.983,-5.503,5.97,492211336.0,445250757.0,0,228,816,-588,100,515,-415
2026-04-02,002082.SZ,万邦德,002082,32.2,34.54,16,-3.012,1.163031843030103,14.815958,2704.514,12.925,6.827,81969726.0,70479348.0,0,228,816,-588,100,515,-415
