股票代码,基础代码,股票简称,买入日期,卖出日期,买入原价,买入执行价,卖出执行价,信号热度排名,分配资金,卖出回款,单笔净收益率,持有自然日
601360.SH,601360,三六零,20251217,20251218,10.25,10.2551,10.4248,96.0,661119.5,670982.04,0.014918,1
001208.SZ,001208,华菱线缆,20251219,20251222,21.41,21.4207,21.0195,15.0,672976.54,659315.09,-0.0203,3
002491.SZ,002491,通鼎互联,20251219,20251222,6.35,6.3532,6.9465,39.0,672976.54,734651.7,0.091645,3
300308.SZ,300308,中际旭创,20251219,20251222,583.34,583.6317,617.1913,71.0,672976.54,710535.23,0.05581,3
000572.SZ,000572,海马汽车,20251224,20251225,9.0,9.0045,8.6957,18.0,701500.67,676355.96,-0.035844,1
002792.SZ,002792,通宇通讯,20251224,20251229,30.88,30.8954,42.4588,21.0,701500.67,962511.21,0.372075,5
600118.SH,600118,中国卫星,20251224,20251230,58.34,58.3692,86.2768,11.0,701500.67,1035246.06,0.475759,6
300377.SZ,300377,赢时胜,20251229,20251230,23.49,23.5017,23.2983,56.0,676355.96,669429.84,-0.01024,1
600693.SH,600693,东百集团,20251230,20251231,18.29,18.2991,17.8111,4.0,962511.21,935341.65,-0.028228,1
603123.SH,603123,翠微股份,20251231,20260105,15.61,15.6178,15.1224,8.0,852337.95,823983.16,-0.033267,5
600151.SH,600151,航天机电,20251231,20260106,17.41,17.4187,19.7001,23.0,852337.95,962432.24,0.129167,6
002009.SZ,002009,天奇股份,20260105,20260106,23.18,23.1916,20.8995,16.0,935341.65,841552.79,-0.100272,1
002565.SZ,002565,顺灏股份,20260106,20260107,17.76,17.7689,19.4503,11.0,823983.16,900510.32,0.092875,1
002759.SZ,002759,天际股份,20260107,20260108,50.11,50.1351,46.8766,4.0,450996.26,421009.47,-0.06649,1
603667.SH,603667,五洲新春,20260107,20260108,74.97,75.0075,75.902,24.0,450996.26,455644.89,0.010307,1
002766.SZ,002766,索菱股份,20260108,20260109,7.14,7.1436,6.7366,29.0,1802502.84,1697102.72,-0.058474,1
600266.SH,600266,城建发展,20260109,20260112,7.13,7.1336,7.1464,29.0,876654.36,876829.99,0.0002,3
600151.SH,600151,航天机电,20260112,20260113,21.2,21.2106,20.4997,27.0,848551.36,818801.1,-0.03506,1
002324.SZ,002324,普利特,20260112,20260113,22.8,22.8114,21.4992,29.0,848551.36,798461.87,-0.059029,1
002757.SZ,002757,南兴股份,20260113,20260114,27.31,27.3237,26.4068,26.0,876829.99,846051.88,-0.035102,1
300058.SZ,300058,蓝色光标,20260114,20260115,20.12,20.1301,18.4008,3.0,808631.49,737984.0,-0.087367,1
002519.SZ,002519,银河电子,20260114,20260115,10.39,10.3952,10.3048,17.0,808631.49,800321.07,-0.010277,1
300058.SZ,300058,蓝色光标,20260116,20260119,17.5,17.5087,16.9015,3.0,794785.65,765995.23,-0.036224,3
002400.SZ,002400,省广集团,20260116,20260119,12.43,12.4362,10.5947,11.0,794785.65,676013.3,-0.149439,3
600589.SH,600589,大位科技,20260116,20260119,10.0,10.005,9.5652,43.0,794785.65,758634.25,-0.045486,3
000547.SZ,000547,航天发展,20260120,20260121,29.0,29.0145,25.8671,5.0,366773.8,326463.82,-0.109904,1
002119.SZ,002119,康强电子,20260120,20260121,23.07,23.0815,24.8676,17.0,366773.8,394522.31,0.075656,1
002716.SZ,002716,湖南白银,20260120,20260123,11.5,11.5057,16.4318,54.0,366773.8,522965.16,0.425852,3
300136.SZ,300136,信维通信,20260122,20260123,73.05,73.0865,93.4533,20.0,910653.76,1162559.43,0.276621,1
002498.SZ,002498,汉缆股份,20260122,20260123,5.4,5.4027,5.937,32.0,910653.76,999117.25,0.097143,1
601212.SH,601212,白银有色,20260126,20260130,10.97,10.9755,13.6632,12.0,2684641.84,3336712.04,0.242889,4
300058.SZ,300058,蓝色光标,20260202,20260203,22.6,22.6113,22.049,3.0,1112237.35,1082841.84,-0.026429,1
601899.SH,601899,紫金矿业,20260202,20260203,36.87,36.8884,38.7906,10.0,1112237.35,1167719.32,0.049883,1
600986.SH,600986,浙文互联,20260202,20260204,13.29,13.2966,14.8026,8.0,1112237.35,1236226.47,0.111477,2
000547.SZ,000547,航天发展,20260205,20260206,31.02,31.0355,30.3348,1.0,1162262.54,1134205.19,-0.02414,1
002131.SZ,002131,利欧股份,20260205,20260206,9.06,9.0645,8.4558,2.0,1162262.54,1082472.55,-0.068651,1
600986.SH,600986,浙文互联,20260205,20260206,14.99,14.9975,13.993,4.0,1162262.54,1082682.53,-0.06847,1
000547.SZ,000547,航天发展,20260209,20260210,30.84,30.8554,28.4858,3.0,1099786.76,1013700.04,-0.078276,1
000592.SZ,000592,平潭发展,20260209,20260210,11.59,11.5958,11.0945,9.0,1099786.76,1050554.33,-0.044765,1
601138.SH,601138,工业富联,20260209,20260210,56.2,56.2281,56.042,39.0,1099786.76,1094392.77,-0.004905,1
002506.SZ,002506,协鑫集成,20260211,20260212,5.27,5.2726,4.7676,1.0,526441.19,475256.55,-0.097228,1
300058.SZ,300058,蓝色光标,20260211,20260212,19.3,19.3097,20.1499,6.0,526441.19,548470.87,0.041846,1
600884.SH,600884,杉杉股份,20260211,20260212,15.12,15.1276,14.3928,32.0,526441.19,500070.29,-0.050093,1
002969.SZ,002969,嘉美包装,20260213,20260224,31.55,31.5658,29.2054,10.0,517186.88,477747.95,-0.076257,11
002842.SZ,002842,翔鹭钨业,20260213,20260224,37.59,37.6088,35.8321,38.0,517186.88,491965.69,-0.048766,11
002506.SZ,002506,协鑫集成,20260213,20260225,4.73,4.7324,4.8776,2.0,517186.88,532202.2,0.029033,12
300017.SZ,300017,网宿科技,20260225,20260226,21.88,21.8909,19.7401,25.0,1260637.14,1134959.51,-0.099694,1
600410.SH,600410,华胜天成,20260225,20260227,24.01,24.022,28.9255,3.0,1260637.14,1515538.42,0.2022,2
002969.SZ,002969,嘉美包装,20260226,20260227,25.5,25.5127,23.4783,24.0,532202.2,488978.75,-0.081216,1
002716.SZ,002716,湖南白银,20260227,20260303,15.4,15.4077,15.6622,58.0,1134959.51,1151858.49,0.01489,4
600410.SH,600410,华胜天成,20260302,20260303,28.34,28.3542,27.8361,1.0,1002258.59,982371.21,-0.019843,1
001896.SZ,001896,豫能控股,20260302,20260303,13.35,13.3567,13.2734,8.0,1002258.59,994413.66,-0.007827,1
001896.SZ,001896,豫能控股,20260304,20260305,13.3,13.3066,14.4328,3.0,1042881.12,1129329.95,0.082894,1
002413.SZ,002413,雷科防务,20260304,20260305,14.81,14.8174,16.3018,4.0,1042881.12,1145524.01,0.098422,1
002155.SZ,002155,湖南黄金,20260304,20260305,36.72,36.7384,36.8516,12.0,1042881.12,1044421.39,0.001477,1
600410.SH,600410,华胜天成,20260306,20260309,28.3,28.3141,30.4947,3.0,1106425.11,1189729.65,0.075292,3
300164.SZ,300164,通源石油,20260306,20260309,21.82,21.8309,21.1294,6.0,1106425.11,1069160.11,-0.033681,3
601975.SH,601975,招商南油,20260306,20260309,4.63,4.6323,4.3178,37.0,1106425.11,1029663.38,-0.069378,3
000815.SZ,000815,美利云,20260311,20260312,18.17,18.1791,18.8306,7.0,3288553.14,3400958.42,0.034181,1
600759.SH,600759,洲际油气,20260313,20260316,7.51,7.5138,7.2864,12.0,1700479.21,1646377.43,-0.031816,3
300502.SZ,300502,新易盛,20260313,20260316,373.18,373.3666,413.0234,97.0,1700479.21,1878085.22,0.104445,3
601868.SH,601868,中国能建,20260317,20260318,3.42,3.4217,3.3783,3.0,1174820.88,1158064.47,-0.014263,1
600227.SH,600227,赤天化,20260317,20260318,4.6,4.6023,4.9975,14.0,1174820.88,1273662.37,0.084133,1
002463.SZ,002463,沪电股份,20260317,20260318,87.0,87.0435,90.9545,33.0,1174820.88,1225643.83,0.04326,1
000533.SZ,000533,顺钠股份,20260319,20260320,19.78,19.7899,16.7416,2.0,1219123.56,1029690.57,-0.155385,1
600227.SH,600227,赤天化,20260319,20260320,5.3,5.3026,4.2579,16.0,1219123.56,977354.1,-0.198314,1
600370.SH,600370,三房巷,20260319,20260320,3.66,3.6618,2.9585,18.0,1219123.56,983396.9,-0.193357,1
000815.SZ,000815,美利云,20260323,20260324,19.03,19.0395,20.5497,7.0,498406.93,537079.88,0.077593,1
603803.SH,603803,瑞斯康达,20260323,20260324,12.72,12.7264,15.6022,16.0,498406.93,610056.91,0.224014,1
002902.SZ,002902,铭普光磁,20260323,20260324,23.0,23.0115,23.5782,63.0,498406.93,509864.37,0.022988,1
002310.SZ,002310,东方新能,20260325,20260326,3.68,3.6818,3.4883,4.0,1050740.65,993902.14,-0.054094,1
600759.SH,600759,洲际油气,20260325,20260326,6.01,6.013,6.1869,14.0,1050740.65,1079399.46,0.027275,1
002594.SZ,002594,比亚迪,20260325,20260326,106.72,106.7734,103.0884,29.0,1050740.65,1012855.12,-0.036056,1
600396.SH,600396,华电辽能,20260327,20260330,9.23,9.2346,8.086,1.0,1028718.91,899319.54,-0.125787,3
601016.SH,601016,节能风电,20260327,20260330,5.11,5.1126,4.5977,2.0,1028718.91,923643.0,-0.102142,3
600666.SH,600666,奥瑞德,20260327,20260330,5.32,5.3227,6.2369,5.0,1028718.91,1203483.57,0.169886,3
002149.SZ,002149,西部材料,20260401,20260402,51.55,51.5758,49.1254,9.0,1008815.37,959349.89,-0.049033,1
002192.SZ,002192,融捷股份,20260401,20260402,75.0,75.0375,72.2838,91.0,1008815.37,970240.35,-0.038238,1
002309.SZ,002309,中利集团,20260401,20260403,4.74,4.7424,5.0275,3.0,1008815.37,1067755.51,0.058425,2
