股票代码,基础代码,股票简称,买入日期,卖出日期,买入原价,买入执行价,卖出执行价,信号热度排名,分配资金,卖出回款,单笔净收益率,持有自然日
002264.SZ,002264,新华都,20251128,20251201,10.6,10.6053,9.3953,8.0,834023.5,737684.68,-0.115511,3
000063.SZ,000063,中兴通讯,20251201,20251202,42.45,42.4712,45.4773,66.0,483887.49,517307.27,0.069065,1
603778.SH,603778,国晟科技,20251202,20251203,13.0,13.0065,12.6337,6.0,368842.34,357696.74,-0.030218,1
600828.SH,600828,茂业商业,20251202,20251203,5.55,5.5528,5.8771,15.0,368842.34,389758.5,0.056708,1
000592.SZ,000592,平潭发展,20251204,20251205,10.9,10.9055,11.8641,2.0,421587.5,457912.43,0.086162,1
002792.SZ,002792,通宇通讯,20251204,20251205,27.57,27.5838,29.4553,10.0,421587.5,449470.9,0.066139,1
000572.SZ,000572,海马汽车,20251204,20251205,9.51,9.5148,9.2154,14.0,421587.5,407669.87,-0.033012,1
002639.SZ,002639,雪人集团,20251209,20251210,16.58,16.5883,15.0025,7.0,438351.07,395811.79,-0.097044,1
600151.SH,600151,航天机电,20251209,20251210,13.15,13.1566,14.2729,9.0,438351.07,474782.84,0.083111,1
601399.SH,601399,国机重装,20251209,20251210,4.88,4.8824,4.7376,17.0,438351.07,424669.51,-0.031211,1
002752.SZ,002752,昇兴股份,20251211,20251212,8.56,8.5643,7.5562,36.0,647632.07,570488.46,-0.119116,1
002682.SZ,002682,龙洲股份,20251211,20251216,10.5,10.5053,10.7346,4.0,647632.07,660714.46,0.0202,5
000592.SZ,000592,平潭发展,20251215,20251216,13.58,13.5868,15.3523,3.0,285244.23,321794.63,0.128137,1
002235.SZ,002235,安妮股份,20251215,20251216,12.77,12.7764,11.6942,9.0,285244.23,260664.76,-0.08617,1
000547.SZ,000547,航天发展,20251218,20251219,21.05,21.0605,22.2889,4.0,414391.28,437858.58,0.056631,1
600865.SH,600865,百大集团,20251218,20251219,16.53,16.5383,18.001,8.0,414391.28,450320.75,0.086704,1
001208.SZ,001208,华菱线缆,20251218,20251219,20.8,20.8104,21.1594,12.0,414391.28,420667.17,0.015145,1
000592.SZ,000592,平潭发展,20251222,20251223,13.51,13.5168,13.0835,1.0,436282.17,421621.01,-0.033605,1
601138.SH,601138,工业富联,20251222,20251223,59.47,59.4997,62.8286,34.0,436282.17,459953.98,0.054258,1
300502.SZ,300502,新易盛,20251222,20251223,451.17,451.3956,457.771,47.0,436282.17,441736.42,0.012502,1
002703.SZ,002703,浙江世宝,20251224,20251225,19.02,19.0295,21.2094,8.0,441103.81,490847.02,0.11277,1
000572.SZ,000572,海马汽车,20251224,20251225,9.0,9.0045,8.6957,18.0,441103.81,425292.8,-0.035844,1
002361.SZ,002361,神剑股份,20251224,20251230,9.57,9.5748,13.0335,7.0,441103.81,599483.1,0.359052,6
300274.SZ,300274,阳光电源,20251229,20251230,182.0,182.091,178.9805,29.0,458069.91,449524.84,-0.018655,1
300377.SZ,300377,赢时胜,20251229,20251230,23.49,23.5017,23.2983,56.0,458069.91,453379.11,-0.01024,1
603123.SH,603123,翠微股份,20251231,20260105,15.61,15.6178,15.1224,8.0,500795.69,484135.68,-0.033267,5
002471.SZ,002471,中超控股,20251231,20260105,7.31,7.3137,7.4063,25.0,500795.69,506327.94,0.011047,5
600151.SH,600151,航天机电,20251231,20260106,17.41,17.4187,19.7001,23.0,500795.69,565482.17,0.129167,6
002565.SZ,002565,顺灏股份,20260106,20260107,17.76,17.7689,19.4503,11.0,495231.81,541226.3,0.092875,1
002703.SZ,002703,浙江世宝,20260106,20260107,22.62,22.6313,24.8876,25.0,495231.81,543733.1,0.097937,1
002837.SZ,002837,英维克,20260107,20260108,100.67,100.7203,101.5092,85.0,565482.17,568999.69,0.00622,1
002766.SZ,002766,索菱股份,20260108,20260109,7.14,7.1436,6.7366,29.0,542479.7,510758.57,-0.058474,1
002163.SZ,002163,海南发展,20260108,20260109,20.8,20.8104,19.92,52.0,542479.7,518439.33,-0.044316,1
600266.SH,600266,城建发展,20260109,20260112,7.13,7.1336,7.1464,29.0,568999.69,569113.68,0.0002,3
600151.SH,600151,航天机电,20260112,20260113,21.2,21.2106,20.4997,27.0,514598.95,496557.08,-0.03506,1
002324.SZ,002324,普利特,20260112,20260113,22.8,22.8114,21.4992,29.0,514598.95,484222.48,-0.059029,1
300058.SZ,300058,蓝色光标,20260114,20260115,20.12,20.1301,18.4008,3.0,516631.08,471494.72,-0.087367,1
002519.SZ,002519,银河电子,20260114,20260115,10.39,10.3952,10.3048,17.0,516631.08,511321.6,-0.010277,1
000559.SZ,000559,万向钱潮,20260114,20260115,18.96,18.9695,17.981,24.0,516631.08,488926.81,-0.053625,1
300058.SZ,300058,蓝色光标,20260116,20260119,17.5,17.5087,16.9015,3.0,735871.56,709215.25,-0.036224,3
002400.SZ,002400,省广集团,20260116,20260119,12.43,12.4362,10.5947,11.0,735871.56,625903.3,-0.149439,3
000547.SZ,000547,航天发展,20260120,20260121,29.0,29.0145,25.8671,5.0,445039.52,396127.81,-0.109904,1
300058.SZ,300058,蓝色光标,20260120,20260121,17.6,17.6088,18.6307,8.0,445039.52,470113.04,0.05634,1
600879.SH,600879,航天电子,20260120,20260121,27.01,27.0235,26.9165,10.0,445039.52,442568.84,-0.005552,1
002050.SZ,002050,三花智控,20260122,20260123,58.1,58.129,54.013,18.0,436269.9,404729.58,-0.072295,1
600879.SH,600879,航天电子,20260122,20260126,26.66,26.6733,28.3058,2.0,436269.9,462230.75,0.059506,4
002202.SZ,002202,金风科技,20260122,20260126,25.63,25.6428,28.3858,12.0,436269.9,482164.76,0.105198,4
002156.SZ,002156,通富微电,20260127,20260128,51.89,51.9159,54.0829,15.0,472197.76,491120.74,0.040074,1
300118.SZ,300118,东方日升,20260127,20260128,21.68,21.6908,21.2494,18.0,472197.76,461847.28,-0.02192,1
601212.SH,601212,白银有色,20260126,20260130,10.97,10.9755,13.6632,12.0,404729.58,503033.97,0.242889,4
300058.SZ,300058,蓝色光标,20260129,20260130,19.61,19.6198,23.3183,3.0,476484.01,565400.2,0.186609,1
600986.SH,600986,浙文互联,20260129,20260130,12.55,12.5563,13.1034,9.0,476484.01,496452.59,0.041908,1
300058.SZ,300058,蓝色光标,20260202,20260203,22.6,22.6113,22.049,3.0,521628.92,507842.7,-0.026429,1
601899.SH,601899,紫金矿业,20260202,20260203,36.87,36.8884,38.7906,10.0,521628.92,547649.45,0.049883,1
600986.SH,600986,浙文互联,20260202,20260204,13.29,13.2966,14.8026,8.0,521628.92,579778.66,0.111477,2
000547.SZ,000547,航天发展,20260205,20260206,31.02,31.0355,30.3348,1.0,545090.27,531931.64,-0.02414,1
002131.SZ,002131,利欧股份,20260205,20260206,9.06,9.0645,8.4558,2.0,545090.27,507669.51,-0.068651,1
600986.SH,600986,浙文互联,20260205,20260206,14.99,14.9975,13.993,4.0,545090.27,507767.99,-0.06847,1
002342.SZ,002342,巨力索具,20260209,20260210,19.28,19.2896,19.7701,1.0,515789.71,527791.53,0.023269,1
000547.SZ,000547,航天发展,20260209,20260210,30.84,30.8554,28.4858,3.0,515789.71,475415.85,-0.078276,1
000592.SZ,000592,平潭发展,20260209,20260210,11.59,11.5958,11.0945,9.0,515789.71,492700.16,-0.044765,1
002506.SZ,002506,协鑫集成,20260211,20260212,5.27,5.2726,4.7676,1.0,498635.85,450154.66,-0.097228,1
300058.SZ,300058,蓝色光标,20260211,20260212,19.3,19.3097,20.1499,6.0,498635.85,519501.97,0.041846,1
600884.SH,600884,杉杉股份,20260211,20260212,15.12,15.1276,14.3928,32.0,498635.85,473657.79,-0.050093,1
600481.SH,600481,双良节能,20260213,20260224,10.41,10.4152,9.4253,29.0,481104.81,434681.49,-0.096493,11
002506.SZ,002506,协鑫集成,20260213,20260225,4.73,4.7324,4.8776,2.0,481104.81,495072.57,0.029033,12
002716.SZ,002716,湖南白银,20260213,20260225,13.27,13.2766,15.8621,81.0,481104.81,573873.52,0.192824,12
600410.SH,600410,华胜天成,20260225,20260227,24.01,24.022,28.9255,3.0,434681.49,522574.24,0.2022,2
002455.SZ,002455,百川股份,20260226,20260227,14.05,14.057,14.3528,33.0,534473.05,544846.81,0.019409,1
002463.SZ,002463,沪电股份,20260226,20260227,78.99,79.0295,83.5582,77.0,534473.05,564196.59,0.055613,1
600410.SH,600410,华胜天成,20260302,20260303,28.34,28.3542,27.8361,1.0,543872.55,533080.72,-0.019843,1
002131.SZ,002131,利欧股份,20260302,20260303,9.17,9.1746,8.2059,2.0,543872.55,485670.19,-0.107015,1
600589.SH,600589,大位科技,20260302,20260303,12.8,12.8064,10.9945,4.0,543872.55,466176.46,-0.142857,1
001896.SZ,001896,豫能控股,20260304,20260305,13.3,13.3066,14.4328,3.0,494975.79,536006.43,0.082894,1
002843.SZ,002843,泰嘉股份,20260304,20260305,28.87,28.8844,25.3773,35.0,494975.79,434180.55,-0.122825,1
600583.SH,600583,海油工程,20260304,20260305,8.35,8.3542,7.6962,95.0,494975.79,455259.16,-0.08024,1
002490.SZ,002490,山东墨龙,20260306,20260309,12.81,12.8164,13.2334,19.0,712723.07,734734.03,0.030883,3
002378.SZ,002378,章源钨业,20260306,20260309,43.43,43.4517,44.8875,58.0,712723.07,735096.79,0.031392,3
000815.SZ,000815,美利云,20260311,20260312,18.17,18.1791,18.8306,7.0,1469830.82,1520070.77,0.034181,1
600759.SH,600759,洲际油气,20260313,20260316,7.51,7.5138,7.2864,12.0,506690.26,490569.6,-0.031816,3
000938.SZ,000938,紫光股份,20260313,20260316,26.15,26.1631,25.3773,61.0,506690.26,490686.43,-0.031585,3
600330.SH,600330,天通股份,20260313,20260316,19.8,19.8099,18.9005,78.0,506690.26,482657.86,-0.04743,3
601868.SH,601868,中国能建,20260317,20260318,3.42,3.4217,3.3783,3.0,487971.3,481011.39,-0.014263,1
600722.SH,600722,金牛化工,20260317,20260318,17.35,17.3587,17.3613,5.0,487971.3,487264.87,-0.001448,1
600759.SH,600759,洲际油气,20260317,20260318,7.1,7.1035,6.6467,11.0,487971.3,455856.4,-0.065813,1
000533.SZ,000533,顺钠股份,20260319,20260320,19.78,19.7899,16.7416,2.0,474710.89,400948.14,-0.155385,1
600227.SH,600227,赤天化,20260319,20260320,5.3,5.3026,4.2579,16.0,474710.89,380569.0,-0.198314,1
600370.SH,600370,三房巷,20260319,20260320,3.66,3.6618,2.9585,18.0,474710.89,382921.99,-0.193357,1
000815.SZ,000815,美利云,20260323,20260324,19.03,19.0395,20.5497,7.0,1164439.12,1254791.58,0.077593,1
002310.SZ,002310,东方新能,20260325,20260326,3.68,3.6818,3.4883,4.0,1254791.58,1186915.2,-0.054094,1
600396.SH,600396,华电辽能,20260327,20260330,9.23,9.2346,8.086,1.0,395638.4,345872.27,-0.125787,3
601016.SH,601016,节能风电,20260327,20260330,5.11,5.1126,4.5977,2.0,395638.4,355226.91,-0.102142,3
600666.SH,600666,奥瑞德,20260327,20260330,5.32,5.3227,6.2369,5.0,395638.4,462851.72,0.169886,3
600726.SH,600726,华电能源,20260401,20260402,6.27,6.2731,5.3173,8.0,387983.63,328343.17,-0.153719,1
002149.SZ,002149,西部材料,20260401,20260402,51.55,51.5758,49.1254,9.0,387983.63,368959.54,-0.049033,1
002309.SZ,002309,中利集团,20260401,20260403,4.74,4.7424,5.0275,3.0,387983.63,410651.61,0.058425,2
